ext_categories,ext_install_count,verified,total_vulners,high_vulners,medium_vulners,low_vulners,repo_stars,repo_forks,repo_languages,ext_rating_category,ext_version_category
Machine Learning,240,False,0,0,0,0,10,2,typescript,4 and above,0
Keymaps,240,False,0,0,0,0,0,0,typescript,0,0
Keymaps,240,False,0,0,0,0,0,0,svelte,0,0
Keymaps,240,False,0,0,0,0,0,0,javascript,0,0
Keymaps,240,False,0,0,0,0,0,0,css,0,0
Education,240,False,0,0,0,0,0,0,typescript,0,0
Education,240,False,0,0,0,0,0,0,svelte,0,0
Education,240,False,0,0,0,0,0,0,javascript,0,0
Education,240,False,0,0,0,0,0,0,css,0,0
Themes,240,False,0,0,0,0,0,0,unknown,0,0
Other,240,False,0,0,0,0,0,0,javascript,0,0
Programming Languages,240,False,0,0,0,0,2,1,unknown,0,0
Programming Languages,240,False,0,0,0,0,0,1,unknown,0,0
Other,240,False,1,0,0,1,0,0,typescript,0,0
Other,240,False,1,0,0,1,0,0,javascript,0,0
Themes,240,False,0,0,0,0,1,0,typescript,0,1
Themes,239,False,0,0,0,0,0,0,unknown,0,0
Themes,239,False,0,0,0,0,0,0,unknown,0,0
Themes,239,False,0,0,0,0,1,0,unknown,4 and above,0
Linters,239,False,0,0,0,0,2,1,typescript,0,0
Linters,239,False,0,0,0,0,2,1,javascript,0,0
Themes,239,False,0,0,0,0,29,3,typescript,0,0
Other,239,False,0,0,0,0,5,0,typescript,0,0
Other,239,False,0,0,0,0,5,0,javascript,0,0
Other,239,False,0,0,0,0,0,0,javascript,0,0
Other,239,False,0,0,0,0,0,0,typescript,0,0
Themes,239,False,0,0,0,0,0,0,unknown,0,0
Other,239,False,4,0,4,0,2,0,typescript,0,0
Other,239,False,4,0,4,0,2,0,html,0,0
Other,239,False,4,0,4,0,2,0,rust,0,0
Other,239,False,4,0,4,0,2,0,javascript,0,0
Other,239,False,4,0,4,0,2,0,shell,0,0
Other,239,False,0,0,0,0,45,1,typescript,0,0
Other,239,False,0,0,0,0,45,1,javascript,0,0
Other,239,False,0,0,0,0,45,1,scss,0,0
Programming Languages,239,False,0,0,0,0,8,0,c#,0,0
Programming Languages,239,False,0,0,0,0,8,0,antlr,0,0
Snippets,239,False,0,0,0,0,8,0,c#,0,0
Snippets,239,False,0,0,0,0,8,0,antlr,0,0
Other,239,False,0,0,0,0,1,2,typescript,4 and above,0
Other,239,False,0,0,0,0,13,1,typescript,0,0
Other,238,False,0,0,0,0,2,0,typescript,4 and above,0
Other,238,False,0,0,0,0,1,0,typescript,0,0
Snippets,238,False,0,0,0,0,0,0,typescript,0,0
Snippets,238,False,0,0,0,0,0,0,javascript,0,0
Formatters,238,False,0,0,0,0,0,0,typescript,0,0
Formatters,238,False,0,0,0,0,0,0,javascript,0,0
Other,238,False,0,0,0,0,0,0,c#,0,0
Other,238,False,0,0,0,0,0,0,typescript,0,0
Other,238,False,0,0,0,0,0,0,powershell,0,0
Other,238,False,0,0,0,0,0,0,javascript,0,0
Other,238,False,0,0,0,0,0,0,other,0,0
Other,238,False,0,0,0,0,31,1,typescript,4 and above,0
Other,238,False,0,0,0,0,3,0,typescript,4 and above,0
Other,238,False,0,0,0,0,3,0,javascript,4 and above,0
Other,238,False,0,0,0,0,3,0,shell,4 and above,0
Themes,238,False,0,0,0,0,0,0,python,1 - 3,0
Themes,238,False,0,0,0,0,0,0,javascript,1 - 3,0
Other,238,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,238,False,0,0,0,0,3,0,unknown,0,0
Themes,238,False,0,0,0,0,0,0,unknown,4 and above,0
Other,238,False,0,0,0,0,0,0,typescript,0,0
Other,237,False,0,0,0,0,0,0,typescript,0,0
Other,237,False,0,0,0,0,0,0,javascript,0,0
Themes,237,False,0,0,0,0,0,0,unknown,4 and above,0
Snippets,237,False,0,0,0,0,4,0,typescript,0,0
Programming Languages,237,False,0,0,0,0,1,0,typescript,0,0
Programming Languages,237,True,0,0,0,0,0,0,unknown,0,0
Formatters,237,False,0,0,0,0,0,0,typescript,4 and above,0
Formatters,237,False,0,0,0,0,0,0,shell,4 and above,0
Themes,237,False,0,0,0,0,0,2,unknown,4 and above,0
Themes,237,False,0,0,0,0,0,0,unknown,0,0
Themes,237,False,0,0,0,0,0,0,unknown,0,0
Other,236,False,2,0,0,2,0,0,typescript,4 and above,0
Other,236,False,2,0,0,2,0,0,html,4 and above,0
Other,236,False,2,0,0,2,0,0,less,4 and above,0
Other,236,False,2,0,0,2,0,0,javascript,4 and above,0
Other,236,False,2,0,0,2,0,0,css,4 and above,0
Other,236,False,0,0,0,0,0,1,unknown,0,0
Other,236,False,0,0,0,0,9,9,typescript,0,0
Other,236,False,0,0,0,0,9,9,javascript,0,0
Other,236,False,0,0,0,0,17,2,typescript,4 and above,0
Other,236,False,0,0,0,0,6,3,typescript,0,0
Other,236,False,0,0,0,0,6,3,javascript,0,0
Other,236,False,0,0,0,0,6,3,shell,0,0
Programming Languages,236,False,0,0,0,0,2,0,typescript,0,0
Programming Languages,236,False,0,0,0,0,2,0,javascript,0,0
Programming Languages,236,False,0,0,0,0,2,0,batchfile,0,0
Programming Languages,236,False,0,0,0,0,0,0,typescript,4 and above,0
Other,236,False,0,0,0,0,0,0,rust,0,0
Other,236,False,0,0,0,0,0,0,javascript,0,0
Other,236,False,0,0,0,0,0,0,typescript,0,0
Other,236,False,0,0,0,0,0,0,css,0,0
Other,236,False,0,0,0,0,0,0,nix,0,0
Other,236,False,0,0,0,0,0,0,shell,0,0
Themes,236,False,0,0,0,0,0,0,unknown,0,0
Other,236,False,0,0,0,0,0,0,unknown,0,0
Themes,236,False,0,0,0,0,0,0,unknown,0,0
Other,235,False,0,0,0,0,3,0,typescript,4 and above,0
Other,235,False,0,0,0,0,1,0,typescript,0,0
Other,235,False,0,0,0,0,1,0,javascript,0,0
Other,235,False,46,5,37,4,8383,983,c++,0,0
Other,235,False,46,5,37,4,8383,983,java,0,0
Other,235,False,46,5,37,4,8383,983,typescript,0,0
Other,235,False,46,5,37,4,8383,983,dart,0,0
Other,235,False,46,5,37,4,8383,983,objective-c,0,0
Other,235,False,46,5,37,4,8383,983,objective-c++,0,0
Other,235,False,46,5,37,4,8383,983,other,0,0
Other,235,False,0,0,0,0,0,0,javascript,0,1
Other,235,False,0,0,0,0,0,0,c++,0,1
Other,235,False,0,0,0,0,0,0,java,0,1
Programming Languages,235,False,0,0,0,0,16,0,c++,0,2 and above
Programming Languages,235,False,0,0,0,0,16,0,c,0,2 and above
Programming Languages,235,False,0,0,0,0,16,0,other,0,2 and above
Themes,235,False,0,0,0,0,0,0,javascript,0,0
Other,235,False,0,0,0,0,3,0,javascript,0,0
Snippets,235,False,0,0,0,0,1,0,unknown,0,0
Other,235,False,0,0,0,0,3,0,javascript,4 and above,2 and above
Other,235,False,0,0,0,0,3,0,html,4 and above,2 and above
Other,235,False,0,0,0,0,3,0,css,4 and above,2 and above
Other,234,False,0,0,0,0,3,1,typescript,4 and above,0
Other,234,False,0,0,0,0,3,1,javascript,4 and above,0
Programming Languages,234,False,0,0,0,0,31,3,rust,0,0
Programming Languages,234,False,0,0,0,0,31,3,typescript,0,0
Programming Languages,234,False,0,0,0,0,31,3,shell,0,0
Themes,234,False,0,0,0,0,1,0,unknown,0,0
Extension Packs,234,False,0,0,0,0,0,1,unknown,0,0
Themes,234,False,0,0,0,0,0,0,unknown,0,0
Other,234,False,0,0,0,0,4,1,typescript,0,0
Other,234,False,0,0,0,0,4,1,javascript,0,0
Other,234,False,0,0,0,0,4,1,shell,0,0
Other,234,False,0,0,0,0,0,0,typescript,0,0
Other,234,False,0,0,0,0,0,0,html,0,0
Other,234,False,0,0,0,0,0,0,css,0,0
Other,234,False,0,0,0,0,0,0,other,0,0
Themes,234,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,234,False,0,0,0,0,2,0,unknown,0,2 and above
Visualization,234,False,0,0,0,0,1,0,typescript,0,1
Visualization,234,False,0,0,0,0,1,0,css,0,1
Visualization,234,False,0,0,0,0,1,0,javascript,0,1
Visualization,234,False,0,0,0,0,1,0,other,0,1
Themes,233,False,0,0,0,0,2,0,unknown,0,1
Themes,233,False,0,0,0,0,0,0,unknown,4 and above,0
Programming Languages,233,False,0,0,0,0,9,4,typescript,0,0
Programming Languages,233,False,0,0,0,0,9,4,javascript,0,0
Programming Languages,233,False,0,0,0,0,9,4,css,0,0
Programming Languages,233,False,0,0,0,0,9,4,html,0,0
Snippets,233,False,0,0,0,0,9,4,typescript,0,0
Snippets,233,False,0,0,0,0,9,4,javascript,0,0
Snippets,233,False,0,0,0,0,9,4,css,0,0
Snippets,233,False,0,0,0,0,9,4,html,0,0
Themes,233,False,0,0,0,0,9,4,typescript,0,0
Themes,233,False,0,0,0,0,9,4,javascript,0,0
Themes,233,False,0,0,0,0,9,4,css,0,0
Themes,233,False,0,0,0,0,9,4,html,0,0
Keymaps,233,False,0,0,0,0,9,4,typescript,0,0
Keymaps,233,False,0,0,0,0,9,4,javascript,0,0
Keymaps,233,False,0,0,0,0,9,4,css,0,0
Keymaps,233,False,0,0,0,0,9,4,html,0,0
Other,233,False,0,0,0,0,0,0,javascript,0,0
Other,233,False,0,0,0,0,0,0,css,0,0
Snippets,233,False,0,0,0,0,3,1,typescript,0,0
Other,233,False,0,0,0,0,0,0,typescript,4 and above,0
Other,233,False,0,0,0,0,0,0,dockerfile,4 and above,0
Other,233,False,0,0,0,0,1,0,typescript,4 and above,0
Snippets,233,False,0,0,0,0,1,0,unknown,0,0
Other,233,False,0,0,0,0,0,0,javascript,0,0
Themes,233,False,0,0,0,0,0,0,unknown,4 and above,0
Themes,233,False,0,0,0,0,0,0,unknown,0,0
Themes,233,False,0,0,0,0,0,0,unknown,0,0
Extension Packs,233,False,0,0,0,0,0,0,unknown,0,0
Other,233,False,0,0,0,0,1,0,typescript,0,0
Linters,233,False,0,0,0,0,202,2,typescript,0,0
Linters,233,False,0,0,0,0,202,2,javascript,0,0
Formatters,233,False,0,0,0,0,202,2,typescript,0,0
Formatters,233,False,0,0,0,0,202,2,javascript,0,0
Programming Languages,232,False,0,0,0,0,2,0,typescript,4 and above,0
Programming Languages,232,False,0,0,0,0,2,0,other,4 and above,0
Other,232,False,0,0,0,0,0,0,typescript,0,0
Other,232,False,0,0,0,0,0,0,javascript,0,0
Other,232,False,0,0,0,0,42,2,clojure,4 and above,0
Other,232,False,0,0,0,0,42,2,html,4 and above,0
Other,232,False,0,0,0,0,42,2,typescript,4 and above,0
Other,232,False,0,0,0,0,42,2,other,4 and above,0
Other,232,False,31,5,20,6,0,0,typescript,0,0
Programming Languages,232,False,0,0,0,0,1,0,typescript,0,0
Themes,232,False,0,0,0,0,0,0,unknown,4 and above,0
Themes,232,False,0,0,0,0,0,0,unknown,0,0
Testing,232,False,0,0,0,0,1,0,typescript,0,0
Themes,232,False,0,0,0,0,0,0,unknown,0,0
Visualization,232,False,0,0,0,0,0,0,typescript,0,1
Visualization,232,False,0,0,0,0,0,0,javascript,0,1
Other,232,False,0,0,0,0,1,0,typescript,0,0
Other,232,False,0,0,0,0,1,0,javascript,0,0
Themes,232,False,0,0,0,0,0,0,unknown,0,0
Other,232,False,0,0,0,0,0,0,javascript,0,0
Themes,232,False,0,0,0,0,1,1,unknown,0,1
Programming Languages,232,False,0,0,0,0,0,0,javascript,0,0
Snippets,232,False,0,0,0,0,4,1,typescript,0,0
Snippets,232,False,0,0,0,0,4,1,javascript,0,0
Notebooks,232,False,0,0,0,0,4,1,typescript,0,0
Notebooks,232,False,0,0,0,0,4,1,javascript,0,0
Programming Languages,232,False,0,0,0,0,0,0,javascript,0,0
Other,231,False,0,0,0,0,1,0,typescript,0,0
Other,231,False,0,0,0,0,1,0,javascript,0,0
Other,231,False,4,2,2,0,0,0,typescript,0,0
Other,231,False,4,2,2,0,0,0,javascript,0,0
Snippets,231,False,0,0,0,0,0,0,typescript,0,0
Snippets,231,False,0,0,0,0,0,0,shell,0,0
Snippets,231,False,0,0,0,0,0,0,typescript,4 and above,0
Keymaps,231,False,0,0,0,0,0,0,typescript,4 and above,0
Other,231,False,0,0,0,0,2,0,typescript,4 and above,0
Programming Languages,231,False,0,0,0,0,2,0,unknown,0,0
Snippets,231,False,0,0,0,0,2,0,unknown,0,0
Other,231,False,0,0,0,0,0,0,javascript,1 - 3,0
Programming Languages,231,False,1,0,0,1,0,0,typescript,4 and above,0
Programming Languages,231,False,1,0,0,1,0,0,javascript,4 and above,0
Programming Languages,231,False,1,0,0,1,0,0,shell,4 and above,0
Snippets,231,False,1,0,0,1,0,0,typescript,4 and above,0
Snippets,231,False,1,0,0,1,0,0,javascript,4 and above,0
Snippets,231,False,1,0,0,1,0,0,shell,4 and above,0
Linters,231,False,1,0,0,1,0,0,typescript,4 and above,0
Linters,231,False,1,0,0,1,0,0,javascript,4 and above,0
Linters,231,False,1,0,0,1,0,0,shell,4 and above,0
Formatters,231,False,1,0,0,1,0,0,typescript,4 and above,0
Formatters,231,False,1,0,0,1,0,0,javascript,4 and above,0
Formatters,231,False,1,0,0,1,0,0,shell,4 and above,0
Themes,231,False,0,0,0,0,1,0,unknown,0,0
Themes,231,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,231,False,0,0,0,0,1,1,f#,0,1
Programming Languages,231,False,0,0,0,0,1,1,javascript,0,1
Programming Languages,231,False,0,0,0,0,1,1,other,0,1
Other,231,False,0,0,0,0,0,0,typescript,0,0
Other,230,False,0,0,0,0,0,0,typescript,0,0
Snippets,230,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,230,False,0,0,0,0,3,2,typescript,0,0
Programming Languages,230,False,0,0,0,0,3,2,javascript,0,0
Other,230,False,0,0,0,0,503,33,typescript,0,0
Other,230,False,0,0,0,0,503,33,mdx,0,0
Other,230,False,0,0,0,0,503,33,javascript,0,0
Other,230,False,0,0,0,0,503,33,other,0,0
Other,230,False,0,0,0,0,0,0,typescript,0,0
Other,230,False,0,0,0,0,0,0,javascript,0,0
Themes,230,False,0,0,0,0,2,0,unknown,4 and above,0
Themes,230,False,0,0,0,0,1,0,unknown,4 and above,0
Programming Languages,230,False,0,0,0,0,1,1,typescript,0,0
Other,230,False,0,0,0,0,0,0,typescript,1 - 3,0
Programming Languages,230,False,0,0,0,0,3,0,typescript,0,0
Programming Languages,230,False,0,0,0,0,3,0,python,0,0
Programming Languages,230,False,0,0,0,0,3,0,javascript,0,0
Programming Languages,230,False,0,0,0,0,0,0,javascript,0,0
Themes,230,False,0,0,0,0,1,0,unknown,0,0
Other,229,False,0,0,0,0,1,1,unknown,4 and above,0
Themes,229,False,0,0,0,0,0,0,unknown,0,0
Themes,229,False,0,0,0,0,0,0,unknown,4 and above,0
Snippets,229,False,0,0,0,0,1,0,nunjucks,4 and above,1
Other,229,False,0,0,0,0,0,0,typescript,4 and above,0
Other,229,False,0,0,0,0,2,1,typescript,4 and above,0
Programming Languages,229,False,0,0,0,0,18,7,typescript,0,0
Programming Languages,229,False,0,0,0,0,18,7,javascript,0,0
Programming Languages,229,False,0,0,0,0,18,7,shell,0,0
Snippets,229,False,0,0,0,0,18,7,typescript,0,0
Snippets,229,False,0,0,0,0,18,7,javascript,0,0
Snippets,229,False,0,0,0,0,18,7,shell,0,0
Programming Languages,229,False,0,0,0,0,0,0,javascript,4 and above,0
Other,229,False,0,0,0,0,0,0,typescript,0,0
Snippets,229,False,0,0,0,0,0,0,unknown,0,0
Other,229,False,0,0,0,0,0,0,javascript,0,1
Themes,229,False,0,0,0,0,2,1,unknown,0,0
Themes,229,False,0,0,0,0,0,0,unknown,0,0
Themes,229,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,229,False,0,0,0,0,0,0,unknown,0,0
Themes,229,False,0,0,0,0,0,0,unknown,0,0
Other,229,False,0,0,0,0,0,0,javascript,0,0
Themes,229,False,0,0,0,0,0,0,unknown,0,0
Other,228,False,0,0,0,0,0,0,javascript,0,0
Other,228,False,0,0,0,0,0,0,dockerfile,0,0
Themes,228,False,0,0,0,0,0,0,unknown,0,0
Language Packs,228,False,0,0,0,0,5,1,typescript,4 and above,0
Programming Languages,228,False,0,0,0,0,2,0,maxscript,4 and above,0
Snippets,228,False,0,0,0,0,2,0,maxscript,4 and above,0
Linters,228,False,0,0,0,0,2,0,maxscript,4 and above,0
Other,228,False,0,0,0,0,0,0,typescript,0,0
Keymaps,228,False,0,0,0,0,2,1,shell,0,0
Programming Languages,228,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,228,False,0,0,0,0,0,1,unknown,0,0
Snippets,227,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,227,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,227,False,6,6,0,0,3,0,c++,4 and above,2 and above
Programming Languages,227,False,6,6,0,0,3,0,c,4 and above,2 and above
Programming Languages,227,False,6,6,0,0,3,0,gap,4 and above,2 and above
Programming Languages,227,False,6,6,0,0,3,0,typescript,4 and above,2 and above
Programming Languages,227,False,6,6,0,0,3,0,cmake,4 and above,2 and above
Programming Languages,227,False,6,6,0,0,3,0,lex,4 and above,2 and above
Programming Languages,227,False,6,6,0,0,3,0,other,4 and above,2 and above
Other,227,False,0,0,0,0,2,1,typescript,0,0
Other,227,False,0,0,0,0,4,2,javascript,4 and above,0
Themes,227,False,0,0,0,0,0,0,unknown,4 and above,0
Extension Packs,227,False,0,0,0,0,1,0,unknown,4 and above,0
Programming Languages,227,False,0,0,0,0,5,0,unknown,0,0
Extension Packs,227,True,0,0,0,0,0,0,unknown,0,0
Other,227,False,0,0,0,0,0,0,typescript,4 and above,0
Other,227,False,0,0,0,0,0,0,powershell,4 and above,0
Other,227,False,0,0,0,0,0,0,shell,4 and above,0
Other,227,False,0,0,0,0,0,0,typescript,0,0
Other,227,False,0,0,0,0,0,0,tex,0,0
Other,227,False,0,0,0,0,0,0,shell,0,0
Programming Languages,227,False,0,0,0,0,71,6,shell,0,0
Programming Languages,227,False,0,0,0,0,71,6,powershell,0,0
Snippets,227,False,0,0,0,0,71,6,shell,0,0
Snippets,227,False,0,0,0,0,71,6,powershell,0,0
Linters,227,False,0,0,0,0,71,6,shell,0,0
Linters,227,False,0,0,0,0,71,6,powershell,0,0
Formatters,227,False,0,0,0,0,71,6,shell,0,0
Formatters,227,False,0,0,0,0,71,6,powershell,0,0
Snippets,227,False,0,0,0,0,4,0,unknown,0,0
Other,227,False,0,0,0,0,1,0,typescript,4 and above,0
Other,227,False,0,0,0,0,1,0,javascript,4 and above,0
Programming Languages,226,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,226,False,0,0,0,0,11,3,c#,0,0
Programming Languages,226,False,0,0,0,0,11,3,antlr,0,0
Programming Languages,226,False,0,0,0,0,11,3,javascript,0,0
Programming Languages,226,False,0,0,0,0,11,3,other,0,0
Programming Languages,226,False,0,0,0,0,3,0,unknown,4 and above,0
Other,225,False,2,0,2,0,80,3,typescript,0,0
Other,225,False,2,0,2,0,80,3,javascript,0,0
Other,225,False,2,0,2,0,80,3,css,0,0
Other,225,False,2,0,2,0,80,3,html,0,0
Themes,225,False,0,0,0,0,1,1,unknown,0,0
Snippets,225,False,0,0,0,0,0,0,javascript,0,0
Themes,225,False,0,0,0,0,0,0,unknown,0,0
Other,225,False,0,0,0,0,3,2,typescript,4 and above,0
Other,225,False,0,0,0,0,3,2,javascript,4 and above,0
Programming Languages,225,False,0,0,0,0,1,0,unknown,4 and above,0
Themes,225,False,0,0,0,0,0,0,typescript,0,0
Themes,225,False,0,0,0,0,0,0,unknown,0,0
Themes,225,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,225,False,0,0,0,0,0,0,typescript,0,0
Snippets,225,False,0,0,0,0,0,0,typescript,0,0
Themes,225,False,0,0,0,0,0,0,unknown,0,0
Snippets,225,False,0,0,0,0,0,0,unknown,4 and above,0
Snippets,225,False,0,0,0,0,6,0,javascript,4 and above,0
Snippets,225,False,0,0,0,0,6,0,scss,4 and above,0
Snippets,225,False,0,0,0,0,6,0,smarty,4 and above,0
Other,225,False,1,0,0,1,2,0,javascript,0,0
Other,225,False,0,0,0,0,0,0,typescript,0,0
Themes,225,False,0,0,0,0,0,0,unknown,4 and above,0
Snippets,224,False,0,0,0,0,0,1,unknown,0,0
Themes,224,False,0,0,0,0,2,0,unknown,0,1
Themes,224,False,0,0,0,0,1,0,unknown,4 and above,2 and above
Other,224,False,5,0,5,0,2,0,typescript,0,0
Other,224,False,5,0,5,0,2,0,css,0,0
Other,224,False,5,0,5,0,2,0,svelte,0,0
Other,224,False,5,0,5,0,2,0,shell,0,0
Other,224,False,5,0,5,0,2,0,javascript,0,0
Other,224,False,5,0,5,0,2,0,pug,0,0
Other,224,False,5,0,5,0,2,0,dockerfile,0,0
Themes,224,False,0,0,0,0,0,0,javascript,0,0
Snippets,224,False,0,0,0,0,0,0,unknown,4 and above,0
Programming Languages,224,False,5,0,3,2,7,1,go,4 and above,0
Programming Languages,224,False,5,0,3,2,7,1,starlark,4 and above,0
Programming Languages,224,False,5,0,3,2,7,1,shell,4 and above,0
Programming Languages,224,False,5,0,3,2,7,1,javascript,4 and above,0
Programming Languages,224,False,5,0,3,2,7,1,css,4 and above,0
Programming Languages,224,False,5,0,3,2,7,1,scss,4 and above,0
Programming Languages,224,False,5,0,3,2,7,1,other,4 and above,0
Formatters,224,False,5,0,3,2,7,1,go,4 and above,0
Formatters,224,False,5,0,3,2,7,1,starlark,4 and above,0
Formatters,224,False,5,0,3,2,7,1,shell,4 and above,0
Formatters,224,False,5,0,3,2,7,1,javascript,4 and above,0
Formatters,224,False,5,0,3,2,7,1,css,4 and above,0
Formatters,224,False,5,0,3,2,7,1,scss,4 and above,0
Formatters,224,False,5,0,3,2,7,1,other,4 and above,0
Snippets,224,False,0,0,0,0,3,0,javascript,4 and above,0
Other,224,False,0,0,0,0,0,0,typescript,4 and above,0
Programming Languages,224,False,0,0,0,0,0,0,unknown,4 and above,0
Other,224,False,0,0,0,0,5483,710,c,0,1
Other,224,False,0,0,0,0,5483,710,c++,0,1
Other,224,False,0,0,0,0,5483,710,python,0,1
Other,224,False,0,0,0,0,5483,710,webassembly,0,1
Other,224,False,0,0,0,0,5483,710,cmake,0,1
Other,224,False,0,0,0,0,5483,710,shell,0,1
Other,224,False,0,0,0,0,5483,710,other,0,1
Programming Languages,223,False,0,0,0,0,0,0,unknown,0,0
Themes,223,True,0,0,0,0,0,0,unknown,4 and above,0
Snippets,223,False,0,0,0,0,1,0,unknown,4 and above,0
Extension Packs,223,False,0,0,0,0,0,0,unknown,0,0
Themes,223,True,0,0,0,0,0,0,unknown,4 and above,0
Other,223,False,0,0,0,0,0,1,typescript,0,0
Other,223,False,0,0,0,0,0,1,javascript,0,0
Programming Languages,223,False,0,0,0,0,0,0,javascript,0,0
Formatters,223,False,0,0,0,0,0,0,javascript,0,0
Other,223,False,0,0,0,0,1,0,javascript,4 and above,0
Programming Languages,223,False,0,0,0,0,1,0,javascript,0,0
Themes,223,False,0,0,0,0,0,0,unknown,0,0
Other,223,False,0,0,0,0,31,1,typescript,4 and above,0
Other,223,False,0,0,0,0,31,1,javascript,4 and above,0
Other,223,False,0,0,0,0,31,1,css,4 and above,0
Formatters,223,False,0,0,0,0,3,0,typescript,0,0
Other,222,False,0,0,0,0,0,0,typescript,0,0
Themes,222,False,0,0,0,0,0,0,unknown,0,0
Other,222,False,2,0,1,1,0,0,typescript,0,0
Other,222,False,2,0,1,1,0,0,html,0,0
Other,222,False,32,5,21,6,4,0,javascript,4 and above,0
Other,222,False,0,0,0,0,5,2,typescript,0,0
Other,222,False,0,0,0,0,5,2,css,0,0
Other,222,False,0,0,0,0,5,2,javascript,0,0
Other,222,False,0,0,0,0,3,0,typescript,4 and above,0
Programming Languages,222,False,0,0,0,0,0,0,unknown,0,0
Other,222,False,0,0,0,0,2,0,javascript,0,0
Snippets,222,False,0,0,0,0,1,0,typescript,4 and above,0
Snippets,222,False,0,0,0,0,1,0,javascript,4 and above,0
Other,222,False,0,0,0,0,0,0,typescript,0,0
Other,222,False,0,0,0,0,0,0,javascript,0,0
Other,222,False,0,0,0,0,5,0,javascript,0,0
Programming Languages,222,False,0,0,0,0,1,0,unknown,0,1
Other,222,False,0,0,0,0,0,0,javascript,4 and above,0
Programming Languages,222,False,0,0,0,0,1,0,unknown,0,0
Themes,222,False,0,0,0,0,0,0,unknown,0,0
Themes,222,False,0,0,0,0,5,0,unknown,4 and above,0
Other,221,False,0,0,0,0,1,0,javascript,0,0
Themes,221,False,0,0,0,0,0,0,unknown,4 and above,0
Other,221,False,0,0,0,0,1,0,typescript,0,0
Other,221,False,0,0,0,0,1,0,typescript,0,0
Snippets,221,False,0,0,0,0,13,0,unknown,0,0
Other,221,False,0,0,0,0,0,0,typescript,0,0
Other,221,False,0,0,0,0,0,1,typescript,0,0
Other,221,False,0,0,0,0,0,1,javascript,0,0
Themes,221,False,0,0,0,0,2,0,unknown,0,0
Other,221,False,0,0,0,0,0,0,unknown,0,0
Themes,221,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,221,False,0,0,0,0,2,0,unknown,4 and above,0
Themes,221,False,0,0,0,0,0,0,typescript,4 and above,0
Extension Packs,221,False,0,0,0,0,0,0,typescript,0,0
Extension Packs,221,False,0,0,0,0,0,0,javascript,0,0
Programming Languages,221,False,0,0,0,0,0,0,unknown,0,1
Snippets,221,False,0,0,0,0,2,0,unknown,0,0
Extension Packs,221,False,0,0,0,0,1,1,unknown,0,0
Themes,221,False,0,0,0,0,0,0,unknown,0,0
Other,221,False,0,0,0,0,1,0,typescript,0,0
Other,221,False,0,0,0,0,1,0,javascript,0,0
Other,221,False,0,0,0,0,0,0,typescript,0,0
Themes,221,False,0,0,0,0,2,0,unknown,0,0
Programming Languages,221,False,1,0,0,1,4,1,typescript,4 and above,0
Programming Languages,221,False,1,0,0,1,4,1,css,4 and above,0
Programming Languages,221,False,1,0,0,1,4,1,javascript,4 and above,0
Other,221,False,0,0,0,0,0,0,typescript,4 and above,0
Other,221,False,0,0,0,0,0,0,javascript,4 and above,0
Other,221,False,0,0,0,0,0,0,shell,4 and above,0
Other,220,False,0,0,0,0,0,1,typescript,4 and above,1
Other,220,False,0,0,0,0,0,1,javascript,4 and above,1
Other,220,False,0,0,0,0,0,1,svelte,4 and above,1
Other,220,False,0,0,0,0,0,1,css,4 and above,1
Other,220,False,0,0,0,0,0,1,shell,4 and above,1
Other,220,False,2,0,0,2,7,1,typescript,0,0
Other,221,False,1,0,0,1,0,1,typescript,0,0
Other,221,False,1,0,0,1,0,1,javascript,0,0
Snippets,220,False,0,0,0,0,0,0,typescript,0,0
Formatters,220,False,0,0,0,0,0,0,typescript,0,0
Snippets,220,False,0,0,0,0,0,0,unknown,0,0
Other,220,False,5,0,0,5,0,1,typescript,4 and above,0
Other,220,False,5,0,0,5,0,1,css,4 and above,0
Other,220,False,5,0,0,5,0,1,javascript,4 and above,0
Other,220,False,5,0,0,5,0,1,shell,4 and above,0
Other,220,False,0,0,0,0,1,0,typescript,0,0
Snippets,220,False,0,0,0,0,0,0,unknown,0,0
Other,220,False,0,0,0,0,0,0,typescript,0,1
Programming Languages,220,False,0,0,0,0,5,0,unknown,0,0
Other,220,False,0,0,0,0,0,0,typescript,1 - 3,0
Other,220,True,1,0,1,0,0,0,typescript,0,0
Other,220,True,1,0,1,0,0,0,javascript,0,0
Other,220,True,1,0,1,0,0,0,css,0,0
Extension Packs,220,False,0,0,0,0,0,0,unknown,0,0
Extension Packs,220,False,0,0,0,0,0,0,unknown,0,0
Snippets,220,False,0,0,0,0,0,0,unknown,0,0
Themes,219,False,0,0,0,0,0,0,unknown,0,0
Other,219,False,0,0,0,0,0,1,typescript,0,0
Other,219,False,0,0,0,0,1,0,typescript,4 and above,0
